year;ten.nat
1;0.455916864702539
1;0.4552456822634
1;0.465793897332406
1;0.465095508214408
1;0.44972771145117
1;0.455506146359013
1;0.4392240630045
1;0.470616583866652
1;0.454266000474023
1;0.454684650761383
1;0.467247803994746
1;0.454606805060073
