year;ten.fac
1;0.288710130879851
1;0.291088304862632
1;0.296710884396997
1;0.271033317483677
1;0.285959370436266
1;0.288661588917816
1;0.276470192812455
1;0.302000785581815
1;0.291443135856331
1;0.290356372840241
1;0.299430385937184
1;0.289680438935271
